Latitude,Longitude,Name,Organization,Farm,State,City
-14.4411,-60.1257,Amaggi Exp Imp Ltda - Grupo Parecis II,Amaggi,Fazenda Maringá 3,Mato Grosso,Vila Bela da Santíssima Trindade
-13.1358,-58.6772,Amaggi Exp Imp Ltda - Grupo Parecis II,Amaggi,Fazenda Pérola,Mato Grosso,Sapezal
-12.5667,-60.0786,Amaggi Exp Imp Ltda - Grupo Parecis II,Amaggi,Fazenda Retiro,Rondônia,Vilhena
-13.4259,-58.4228,Amaggi Exp Imp Ltda - Grupo Parecis II,Amaggi,Fazenda Reunidas do Papagaio,Mato Grosso,Campo Novo do Parecis
-12.9996,-61.2383,Amaggi Exp Imp Ltda - Grupo Parecis II,Amaggi,Fazenda Santa Ana,Rondônia,Corumbiara
-13.8006,-58663,Amaggi Exp Imp Ltda - Grupo Parecis II,Amaggi,Fazenda Santa Cândida,Mato Grosso,Sapezal
-13.3592,-58.8949,Amaggi Exp Imp Ltda - Grupo Parecis II,Amaggi,Fazenda Siriema,Mato Grosso,Sapezal
-13.4602,-58.5877,Amaggi Exp Imp Ltda - Grupo Parecis II,Amaggi,Fazenda Tupancy,Mato Grosso,Sapezal
-13.9476,-59.2014,Amaggi Exp Imp Ltda - Grupo Parecis II,Amaggi,Fazenda Zanella II,Mato Grosso,Campos de Júlio
-17.123078,-50.488528,Produzindo Certo - Grupo Comigo,Produzindo Certo,Boa Vista,Goiás,Paraúna
-17.096734,-51.024631,Produzindo Certo - Grupo Comigo,Produzindo Certo,Estreito Ponte de Pedra,Goiás,Montividiu
-17.587753,-51.421453,Produzindo Certo - Grupo Comigo,Produzindo Certo,Rio Verdinho da Barra Grande,Goiás,Rio Verde
-17.873725,-51.028578,Produzindo Certo - Grupo Comigo,Produzindo Certo,São Tomaz,Goiás,Rio Verde
-17.746797,-51.017607,Produzindo Certo - Grupo Comigo,Produzindo Certo,São Tomaz e arrendamento,Goiás,Rio Verde
-17.496719,-51.649725,Produzindo Certo - Grupo Comigo,Produzindo Certo,São Tomé e arrendamento,Goiás,Rio Verde
-17.204922,-51.2177,Produzindo Certo - Grupo Comigo,Produzindo Certo,Sol Nascente,Goiás,Montividiu
-21.282777777777778,-45.43416666666666,Saag Comercial Exportadora Ltda no-GMO,Saag Comercial Exportadora ,Fazenda Lage,Minas Gerais,Santana da Vargem
-21.52791111111111,-45.25128611111111,Saag Comercial Exportadora Ltda no-GMO,Saag Comercial Exportadora ,Fazenda Saquarema,Minas Gerais,Carmo da Cachoeira
-20.823544444444444,-45.25128611111111,Saag Comercial Exportadora Ltda no-GMO,Saag Comercial Exportadora ,Agropecuaria Verdes Mares,Minas Gerais,"Candeias, Minas Gerais"
-21.380283333333335,-45.308474999999994,Saag Comercial Exportadora Ltda no-GMO,Saag Comercial Exportadora ,Potreiro,Minas Gerais,Três Pontas
-19.435080555555555,-46.84454166666667,Saag Comercial Exportadora Ltda no-GMO,Saag Comercial Exportadora ,Agrorossi,Minas Gerais,Ibiá
-19.516130555555556,-46.53453888888889,Saag Comercial Exportadora Ltda no-GMO,Saag Comercial Exportadora ,São Pedro,Minas Gerais,Ibiá
-19.516130555555556,-46.53453888888889,Saag Comercial Exportadora Ltda no-GMO,Saag Comercial Exportadora ,FAZENDA ANGICOS,Minas Gerais,Ibiá
-19.937797222222223,-46.43993333333333,Saag Comercial Exportadora Ltda no-GMO,Saag Comercial Exportadora ,Fazenda Novo Horizonte,Minas Gerais,Medeiros
-18.771695,-49.225519,Bartira Gestão Agropecuária,Bartira Agropecuária,Fazenda Pirapitinga,Minas Gerais,Canápolis
-18.716026,-53.168611,Bartira Gestão Agropecuária,Bartira Agropecuária,Fazenda San Jorge,Mato Grosso do Sul,Costa Rica
-14.354563,-57.948723,Bartira Gestão Agropecuária,Bartira Agropecuária,Fazenda San Antônio,Mato Grosso,Tangará da Serra
-11.855835,-51.930628,Bartira Gestão Agropecuária,Bartira Agropecuária,Fazenda Morumbi Agropecuária S.A,Mato Grosso,Bom Jesus do Araguaia
-8.372257,-46.425744,Bartira Gestão Agropecuária,Bartira Agropecuária,Fazenda Bacuri,Maranhão,Balsas
-7.870731,-45.747764,Bartira Gestão Agropecuária,Bartira Agropecuária,Fazenda Horizontina Leste,Maranhão,Tasso Fragoso
-8.249321,-46.613116,Bartira Gestão Agropecuária,Bartira Agropecuária,Fazenda Horizontina Norte,Tocantins,Campos Lindos
-6.539068,-48.22474,Bartira Gestão Agropecuária,Bartira Agropecuária,Flores,Tocantins,Piraquê
-12.804975,-55.776375,Associação Clube Amigos da Terra CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Alegria,Mato Grosso,Sorriso
-12.085497222222223,-55.66502777777777,Associação Clube Amigos da Terra CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Berrante de Ouro,Mato Grosso,Sorriso
-12.502161666666666,-56.4691125,Associação Clube Amigos da Terra CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Cella,Mato Grosso,Tapurah
-13.070797222222222,-54.96544166666667,Associação Clube Amigos da Terra CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Centro da Mata,Mato Grosso,Nova Ubiratã
-13.338591666666668,-55.11895277777778,Associação Clube Amigos da Terra CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Criciúma,Mato Grosso,Nova Ubiratã
-12.150277777777777,-55.75083333333333,Associação Clube Amigos da Terra CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Jaborandi,Mato Grosso,Sorriso
-12.575758333333333,-56.01485,Associação Clube Amigos da Terra CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Leopoldina,Mato Grosso,Sorriso
-13.128222222222222,-55.32194444444445,Associação Clube Amigos da Terra CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Marauense,Mato Grosso,Sorriso
-14365,-58.10008333333334,Associação Clube Amigos da Terra CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Morena,Mato Grosso,Tangará da Serra
-12.960486111111111,-55.77930555555555,Associação Clube Amigos da Terra CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda São Marcos,Mato Grosso,Lucas do Rio Verde
-12.481625,-55.48473888888889,Associação Clube Amigos da Terra CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Nossa Senhora da Salete,Mato Grosso,Vera
-12.815619444444446,-55.764494444444445,Associação Clube Amigos da Terra CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Pedra,Mato Grosso,Sorriso
-12.940572222222222,-55.58058333333334,Associação Clube Amigos da Terra CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Pinhal,Mato Grosso,Sorriso
-12.830516666666666,-55.383494444444445,Associação Clube Amigos da Terra CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Pluma,Mato Grosso,Sorriso
-12.723611111111111,-55.532777777777774,Associação Clube Amigos da Terra CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Rodeio,Mato Grosso,Sorriso
-12.479655555555556,-55.696305555555554,Associação Clube Amigos da Terra CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Santa Ernestina,Mato Grosso,Sorriso
-12.371111111111112,-55805,Associação Clube Amigos da Terra CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Santa Maria da Amazônia,Mato Grosso,Sorriso
-9.053305555555557,-65.41750833333334,Associação Clube Amigos da Terra CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Santana,Amazonas,Lábrea
-12.947222222222223,-55.85277777777778,Associação Clube Amigos da Terra CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Santo Antônio,Mato Grosso,Lucas do Rio Verde
-12.788533333333334,-55.78503055555555,Associação Clube Amigos da Terra CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda São Felipe,Mato Grosso,Sorriso
-10.422672222222221,-55.67885833333333,Associação Clube Amigos da Terra CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Gamada,Mato Grosso,Colíder
-12.859094444444445,-55.743830555555554,Associação Clube Amigos da Terra CAT Sorriso,Associação Clube Amigos da Terra ,Fazenda Videirense,Mato Grosso,Sorriso
-24.739889,-49.902293,Produzindo Certo-Grupo Castrolanda,Produzindo Certo,Agropecuária Romi,Paraná,Castro
-13.339561111111111,-45.79119722222222,Agricola Xingu S.A,Agricola Xingu,Fazenda Tabuleiro I,Bahia,Correntina
-13.258611111111112,-45.726111111111116,Agricola Xingu S.A,Agricola Xingu,Fazenda Tabuleiro II,Bahia,Correntina
-13.190527777777778,-45.78301666666667,Agricola Xingu S.A,Agricola Xingu,Fazenda Tabuleiro III,Bahia,São Desidério
-24.154856,-49.182219,Produzindo Certo-Grupo Castrolanda,Produzindo Certo,Bom Sucesso,São Paulo,Itararé
-18.211311,-53.204092,SLC Agrícola,SLC Agrícola,Fazenda Planalto,Mato Grosso do Sul,Costa Rica
-16.227882,-47.625268,SLC Agrícola,SLC Agrícola,Fazenda Pamplona,Goiás,Cristalina
-13.407468,-46.097783,SLC Agrícola,SLC Agrícola,Fazenda Panorama,Bahia,Correntina
-8.514722,-46.077028,SLC Agrícola,SLC Agrícola,Fazenda Parnaíba,Maranhão,Tasso Fragoso
-8.554206,-46.859487,SLC Agrícola,SLC Agrícola,Fazenda Planeste,Maranhão,Balsas
-14.08013,-57.456034,SLC Agrícola,SLC Agrícola,Fazenda Paiaguás,Mato Grosso,Diamantino
-13.936938,-58.898933,SLC Agrícola,SLC Agrícola,Fazenda Planorte,Mato Grosso,Sapezal
- 18.771695,-49.225519,Fazendas Bartira ,Bartira Agropecuária,Fazenda Pirapitinga,Minas Gerais,Canápolis
- 18.716026,-53.168611,Fazendas Bartira,Bartira Agropecuária,Fazenda San Jorge,Minas Gerais,Costa Rica
-14.354563,-57.948723,Fazendas Bartira ,Bartira Agropecuária,Fazenda San Antônio,Mato Grosso,Tangará da Serra
-11.855835,-51.930628,Fazendas Bartira,Bartira Agropecuária,Fazenda Morumbi Agropecuária S.A,Mato Grosso,Bom Jesus do Araguaia
-14.354563,-57.948723,Fazendas Bartira - non-GMO,Bartira Agropecuária,Fazenda San Antônio,Mato Grosso,Tangará da Serra
-47.364068,-47.364068,Aliança da Terra - Grupo IV,Aliança da Terra,Água Santa,,
-17.42317,-51.367197,Aliança da Terra - Grupo IV,Aliança da Terra,Bandeirantes,Goiás,Montividiu
-17.373805,-50.98599,Aliança da Terra - Grupo IV,Aliança da Terra,Boa Esperança,Goiás,Rio Verde
-17.354913,-51.461452,Aliança da Terra - Grupo IV,Aliança da Terra,Boa Vista,Goiás,Montividiu
-17.354913,-51.461452,Aliança da Terra - Grupo IV,Aliança da Terra,Bom Jardim e Primavera,Goiás,Montividiu
-17.286756,-51.32331,Aliança da Terra - Grupo IV,Aliança da Terra,Bom Jardim (Dorothea),Goiás,Montividiu
-17.281813,-51.329665,Aliança da Terra - Grupo IV,Aliança da Terra,Bom Jardim (Marcelo),Goiás,Montividiu
-17.492133,-51.275933,Aliança da Terra - Grupo IV,Aliança da Terra,Brasilanda,Goiás,Montividiu
-17.238443,-51.645517,Aliança da Terra - Grupo IV,Aliança da Terra,Cachoeirinha,Goiás,Caiapônia
-17.069333,-51.118167,Aliança da Terra - Grupo IV,Aliança da Terra,Cana Verde,Goiás,Montividiu
-18.072217,-46.426303,Aliança da Terra - Grupo IV,Aliança da Terra,DME,Minas Gerais,Presidente Olegário
-17.836257,-46.35671,Aliança da Terra - Grupo IV,Aliança da Terra,Gameleira,Minas Gerais,Lagoa Grande
-18.121277,-50.736345,Aliança da Terra - Grupo IV,Aliança da Terra,Mata do Lobo,Goiás,Rio Verde
-17.235353,-51.344025,Aliança da Terra - Grupo IV,Aliança da Terra,Mauá,Goiás,Caiapônia
-17.49837,-51.42451,Aliança da Terra - Grupo IV,Aliança da Terra,Monte Alegre,Goiás,Rio Verde
-17.402428,-50.821303,Aliança da Terra - Grupo IV,Aliança da Terra,Monte Alegre Pindaíbas,Goiás,Rio Verde
-17.739327,-51.28907,Aliança da Terra - Grupo IV,Aliança da Terra,Pai Manoel,Goiás,Rio Verde
-18.066978,-50.792807,Aliança da Terra - Grupo IV,Aliança da Terra,Paraíso do Rio Preto,Goiás,Rio Verde
-18083,-50.787721,Aliança da Terra - Grupo IV,Aliança da Terra,Paraíso Rio Preto e Renala,Goiás,Rio Verde
-19.222047,-48.03494,Aliança da Terra - Grupo IV,Aliança da Terra,Santa Fé,Minas Gerais,Uberlândia
-17.728242,-50.812352,Aliança da Terra - Grupo IV,Aliança da Terra,Santa Mônica e Felicidade,Goiás,Rio Verde
-17.204747,-50.525807,Aliança da Terra - Grupo IV,Aliança da Terra,Santa Rita e arrendamento,Goiás,Paraúna
-17.492395,-51.601532,Aliança da Terra - Grupo IV,Aliança da Terra,São Francisco,Goiás,Rio Verde
-18.42833,-46.056212,Aliança da Terra - Grupo IV,Aliança da Terra,São João,Minas Gerais,Varjão de Minas
-17.206031,-51.078808,Aliança da Terra - Grupo IV,Aliança da Terra,São José,Goiás,Montividiu
-17.524475,-51.464028,Aliança da Terra - Grupo IV,Aliança da Terra,São Sebastião,Goiás,Rio Verde
-17.819058,-51.115422,Aliança da Terra - Grupo IV,Aliança da Terra,São Tomaz,Goiás,Rio Verde
-18.861594,-47.707017,Aliança da Terra - Grupo IV,Aliança da Terra,Segredo,Minas Gerais,Indianópolis
-18.861594,-47.707017,Aliança da Terra - Grupo IV,Aliança da Terra,Speggiorini,Minas Gerais,Indianópolis
-17.353563,-51.881125,Aliança da Terra - Grupo IV,Aliança da Terra,Torre,Goiás,Jataí
-17.394317,-51.403618,Aliança da Terra - Grupo IV,Aliança da Terra,Tropical,Goiás,Montividiu
-17.371451,-51.483038,Aliança da Terra - Grupo IV,Aliança da Terra,Vargem Grande,Goiás,Montividiu
-17.43054833,-51.58419667,Aliança da Terra - Grupo IV,Aliança da Terra,"Vargem Grande, Planalto Verde e Unidas",Goiás,Rio Verde
-17.43818,-51.475864,Aliança da Terra - Grupo IV,Aliança da Terra,Vitória,Goiás,Rio Verde
-14.372530555555556,-56.76291666666667,Fazenda Agrícola Dourado S.A.,Fazenda Agrícola Dourado,Fazenda Agrícola Dourado,Mato Grosso,Nortelândia
-13.3939,-58.53006388888889,Amaggi Commodities EU RED,Amaggi,Don Aro,Mato Grosso,Sapezal
-13.892777777777777,-58.79277777777778,Amaggi Commodities EU RED,Amaggi,Flexa De Ouro I,Mato Grosso,Sapezal
-12.951833333333333,-58.59330555555556,Amaggi Commodities EU RED,Amaggi,Flexa De Ouro II,Mato Grosso,Sapezal
-12.586702777777779,-68.13724722222223,Amaggi Commodities EU RED,Amaggi,Saudades / Paixão / Masutti,Departamento de La Paz,Iturralde
-9.571591666666666,-61.98356944444445,Amaggi Commodities EU RED,Amaggi,JK,Rondônia,Machadinho D'Oeste
-12.554166666666667,-58.09955555555556,Amaggi Commodities EU RED,Amaggi,Letícia II,Mato Grosso,Brasnorte
-11.544027777777778,-57.89213888888889,Amaggi Commodities EU RED,Amaggi,Lajeada,Mato Grosso,Juara
-13.526583333333335,-59.154777777777774,Amaggi Commodities EU RED,Amaggi,Grupo Comil III,Mato Grosso,Campos de Júlio
-13.037975,-59.90998888888889,Amaggi Commodities EU RED,Amaggi,Fortaleza Do Guaporé NL,Mato Grosso,Comodoro
-13.800016666666668,-59.178288888888886,Amaggi Commodities EU RED,Amaggi,Piramide,Mato Grosso,Campos de Júlio
-14.106577777777778,-59.201483333333336,Amaggi Commodities EU RED,Amaggi,São Carlos,Mato Grosso,Campos de Júlio
-3.6831,-59.14771666666667,Amaggi Commodities EU RED,Amaggi,Porta Do Céu,Amazonas,Autazes
-14.395555555555555,-60.027499999999996,Amaggi Commodities EU RED,Amaggi,Santa Maria,Mato Grosso,Vila Bela da Santíssima Trindade
-13.300972222222223,-57.78066666666667,Amaggi Commodities EU RED,Amaggi,Estrela,Mato Grosso,Campo Novo do Parecis
-13.570827777777778,-57.93633611111111,Amaggi Commodities EU RED,Amaggi,Três Marcos,Mato Grosso,Campo Novo do Parecis
-13.570827777777778,-57.93633611111111,Amaggi Commodities EU RED,Amaggi,Santa Maria,Mato Grosso,Campo Novo do Parecis
-13.784975,-57.926091666666665,Amaggi Commodities EU RED,Amaggi,Santa Amélia / Curitiba,Mato Grosso,Campo Novo do Parecis
-13.869941666666668,-57.96344166666667,Amaggi Commodities EU RED,Amaggi,Tucano I e II / Ponte de Pedra,Mato Grosso,Campo Novo do Parecis
-13.34041388888889,-57.980336111111114,Amaggi Commodities EU RED,Amaggi,Cereal Ouro,Mato Grosso,Campo Novo do Parecis
-13.328111111111111,-57725,Amaggi Commodities EU RED,Amaggi,Aricá,Mato Grosso,Campo Novo do Parecis
-13.816888888888888,-57.58744444444444,Amaggi Commodities EU RED,Amaggi,Matão,Mato Grosso,Campo Novo do Parecis
-13.584427777777778,-57.555527777777776,Amaggi Commodities EU RED,Amaggi,Nossa Senhora Aparecida,Mato Grosso,Nova Maringá
-13.88361111111111,-56.900555555555556,Amaggi Commodities EU RED,Amaggi,Santa Rosa Do Paraná I e II,Mato Grosso,Diamantino
-13.3939,-58.53006388888889,Amaggi Commodities EU RED,Amaggi,Rodeio e Canário,Mato Grosso,Sapezal
-13.892777777777777,-58.79277777777778,Amaggi Commodities EU RED,Amaggi,Paraíso ,Mato Grosso,Sapezal
-12.951833333333333,-58.59330555555556,Amaggi Commodities EU RED,Amaggi,Grupo Comil I e II,Mato Grosso,Sapezal
-12.586702777777779,-68.13724722222223,Amaggi Commodities EU RED,Amaggi,Globo,Departamento de La Paz,Iturralde
-9.571591666666666,-61.98356944444445,Amaggi Commodities EU RED,Amaggi,Independência,Rondônia,Machadinho D'Oeste
-7.456163888888889,-44.16243333333333,FAPCEN I,Fundação de Apoio à Pesquisa do Corredor de Exportação Norte,Fazenda Progresso,Piauí,Landri Sales
-7.408111111111111,-44.31198611111111,FAPCEN I,Fundação de Apoio à Pesquisa do Corredor de Exportação Norte,Fazenda Tunísia,Piauí,Sebastião Leal
-8.362975,-45.508427777777776,FAPCEN I,Fundação de Apoio à Pesquisa do Corredor de Exportação Norte,Condomínio Boa Esperança,Piauí,Ribeiro Gonçalves
-8.83783888888889,-46.56133888888888,FAPCEN I,Fundação de Apoio à Pesquisa do Corredor de Exportação Norte,Fazenda Nova Holanda,Maranhão,Balsas
-6.894322222222222,-45.32564722222222,FAPCEN I,Fundação de Apoio à Pesquisa do Corredor de Exportação Norte,Fazenda Serra Vermelha,Maranhão,Sambaíba
-7.407333333333334,-46.01482222222222,FAPCEN I,Fundação de Apoio à Pesquisa do Corredor de Exportação Norte,Fazenda Sol Nascente,Maranhão,Balsas
-6.865788888888889,-45.49799166666667,FAPCEN I,Fundação de Apoio à Pesquisa do Corredor de Exportação Norte,Fazenda Santa Luzia,Maranhão,Mirador
-9.23286388888889,-46.53489166666667,FAPCEN III,Fundação de Apoio à Pesquisa do Corredor de Exportação Norte,Carolina do Norte,Maranhão,Alto Parnaíba
-7.854863888888889,-45.79848055555556,FAPCEN III,Fundação de Apoio à Pesquisa do Corredor de Exportação Norte,Rio Verde,Maranhão,Tasso Fragoso
-7.2877777777777775,-46.21008055555556,FAPCEN III,Fundação de Apoio à Pesquisa do Corredor de Exportação Norte,Granja Ceres,Maranhão,Riachão
-9.056405555555557,-46.34009166666667,FAPCEN III,Fundação de Apoio à Pesquisa do Corredor de Exportação Norte,Itapuá,Maranhão,Alto Parnaíba
-17.216733333333334,-47.0485,FAPCEN III,Fundação de Apoio à Pesquisa do Corredor de Exportação Norte,Ouro Branco,Minas Gerais,Paracatu
-7.929830555555556,-44.408975,FAPCEN III,Fundação de Apoio à Pesquisa do Corredor de Exportação Norte,Rainha da Serra,Piauí,Uruçuí
-24.920630555555558,-54.05305,Cataratas do Iguaçu Produtos Orgânicos Ltda - Gebana Brasil,Cataratas do Iguaçu Produtos Orgânicos,Carlos Eduardo Silveira,Paraná,Diamante d'Oeste
-24.946908333333333,-54.05305,Cataratas do Iguaçu Produtos Orgânicos Ltda - Gebana Brasil,Cataratas do Iguaçu Produtos Orgânicos,Tatiana Eloiza Scultz,Paraná,Diamante d'Oeste
-24.920630555555558,-54.03516666666666,Cataratas do Iguaçu Produtos Orgânicos Ltda - Gebana Brasil,Cataratas do Iguaçu Produtos Orgânicos,Cleusa Guilherme da Silva,Paraná,Diamante d'Oeste
-24.920283333333334,-54.038780555555554,Cataratas do Iguaçu Produtos Orgânicos Ltda - Gebana Brasil,Cataratas do Iguaçu Produtos Orgânicos,Diomar Zopellaro,Paraná,Diamante d'Oeste
-24.93898888888889,-54.058386111111105,Cataratas do Iguaçu Produtos Orgânicos Ltda - Gebana Brasil,Cataratas do Iguaçu Produtos Orgânicos,Jose Ezildo da Silva,Paraná,Diamante d'Oeste
-24.220277777777778,-53.71083333333333,Cataratas do Iguaçu Produtos Orgânicos Ltda - Gebana Brasil,Cataratas do Iguaçu Produtos Orgânicos,Flavio Luiz Berno,Paraná,Palotina
-24.240555555555556,-53.863055555555555,Cataratas do Iguaçu Produtos Orgânicos Ltda - Gebana Brasil,Cataratas do Iguaçu Produtos Orgânicos,Caroline de Carle Gomes,Paraná,Palotina
-24.499722222222225,-54.18083333333333,Cataratas do Iguaçu Produtos Orgânicos Ltda - Gebana Brasil,Cataratas do Iguaçu Produtos Orgânicos,Darci Dedimar Tomm,Paraná,Marechal Cândido Rondon
-25.08861111111111,-53.581388888888895,Cataratas do Iguaçu Produtos Orgânicos Ltda - Gebana Brasil,Cataratas do Iguaçu Produtos Orgânicos,Hilario Mattuizzi,Paraná,Santa Tereza do Oeste
-24.198888888888888,-53.717222222222226,Cataratas do Iguaçu Produtos Orgânicos Ltda - Gebana Brasil,Cataratas do Iguaçu Produtos Orgânicos,Deomiro Bernardo Lehmkuhl,Paraná,Palotina
-24.264722222222222,-53.89361111111111,Cataratas do Iguaçu Produtos Orgânicos Ltda - Gebana Brasil,Cataratas do Iguaçu Produtos Orgânicos,Lauri Leo Buzanello,Paraná,Palotina
-25.08861111111111,-53.581388888888895,Cataratas do Iguaçu Produtos Orgânicos Ltda - Gebana Brasil,Cataratas do Iguaçu Produtos Orgânicos,Araides Duarte da Luz,Paraná,Santa Tereza do Oeste
-24.19361111111111,-53.726111111111116,Cataratas do Iguaçu Produtos Orgânicos Ltda - Gebana Brasil,Cataratas do Iguaçu Produtos Orgânicos,Roberto Pradela,Paraná,Palotina
-25.08861111111111,-53.581388888888895,Cataratas do Iguaçu Produtos Orgânicos Ltda - Gebana Brasil,Cataratas do Iguaçu Produtos Orgânicos,Pierezan,Paraná,Santa Tereza do Oeste
-9.503105555555555,-50.83139722222223,AgroSB Agropecuária S.A.,AgroSB,Fazenda Nova Vida,Pará,Santana do Araguaia
-8.119722222222222,-46.53055555555555,Agrex do Brasil S.A.,Agrex do Brasil,Fazenda Campos Lindos,Tocantins,Campos Lindos
-8.293055555555556,-46.776944444444446,Agrex do Brasil S.A.,Agrex do Brasil,Fazenda Chapada Alta,Tocantins,Campos Lindos
-7.420833333333333,-46.36138888888889,Agrex do Brasil S.A.,Agrex do Brasil,Fazenda Santo Isidoro,Maranhão,Riachão
-8.564722222222223,-46.67944444444444,Agrex do Brasil S.A.,Agrex do Brasil,Fazenda Batavo,Maranhão,Balsas
-7.654166666666667,-46.66416666666667,Agrex do Brasil S.A.,Agrex do Brasil,Fazenda Curitiva,Maranhão,Riachão
- 8.597150,- 46.639218,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA AGRO BOA VISTA,Maranhão,Mandacaru
- 8.118607,- 45.870153,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA CERTEZA,Maranhão,Tasso Fragoso
- 8.651808,- 45.945183,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA CHAPADÃO,Maranhão,Tasso Fragoso
- 8.297231,- 45.769278,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA SAPUCAÍ,Maranhão,Tasso Fragoso
- 7.088961,- 45.945405,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA GUAÍRA,Maranhão,Fortaleza dos Nogueiras
- 8.430479,- 46.618932,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA CAIUÁ,Maranhão,Balsas
- 7.447427,-46.3264,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA SEIS IRMÃOS,Maranhão,Balsas
- 8.721907,- 45.570364,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA JAPURÁ,Piauí,Santa Filomena
- 12.423922,- 46.250622,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA ALVORADA,Bahia,Luíz Eduardo Magalhães
- 8.678837,- 46.665834,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA TAKAHASHI,Maranhão,Balsas
- 15.266706,-54.263947,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA LAGOA ENCANTADA,Mato Grosso,Primavera do Leste
- 7.963056,- 45.924650,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA ESCONDIDO,Maranhão,Balsas
- 7.965008,- 45.752163,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA PIRACICABA,Maranhão,Tasso Fragoso
- 8.125459,- 45.789736,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA ANGICOS,Maranhão,Tasso Fragoso
-12.902398,-46.194599,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA GUARANI,Bahia,São Desidério
-11.84223,-46.244109,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA ORQUÍDEAS,Bahia,Barreiras
- 11.793402,- 45.958693,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA CAMPO ABERTO,Bahia,Barreiras
-8.191716,-46.461772,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA BAIXÃO PRETO,Maranhão,Riachão
-8.520959,-46.749241,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA  AGROMANTOVA  BATAVO,Maranhão,Balsas
-8.9949,-46.559639,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA TABATINGA,Maranhão,Alto Parnaíba
-8.672696,- 46.011546,Cerquality Consultoria em Sustentabilidade e Certificação LTDA Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA TERRA NOVA,Maranhão,Tasso Fragoso
